260.005,31.28496476,121.2071701,-80352.4,561701,-1.389,-0.848,-0.631,1.628,-0.207,-0.057,-9.747,-1.183,-0.169,-9.676, 
261.005,31.2849666,121.2071689,-80334,561689,-1.152,-0.864,-0.653,1.44,0.028,-0.102,-9.711,-0.954,-0.214,-9.662, 
262.005,31.28496716,121.2071675,-80328.4,561675,-0.907,-0.728,-0.706,1.163,0.046,-0.093,-9.825,-0.959,-0.223,-9.776, 
263.005,31.28496705,121.2071664,-80329.5,561664,-0.623,-0.595,-0.772,0.861,0.001,0.04,-9.935,-1.025,-0.101,-9.882, 
264.005,31.28496718,121.2071656,-80328.2,561656,-0.374,-0.483,-0.822,0.611,0.018,0.045,-9.702,-0.991,-0.088,-9.651, 
265.005,31.28496719,121.2071647,-80328.1,561647,-0.19,-0.373,-0.839,0.418,0.016,0.006,-9.804,-1.009,-0.136,-9.751, 
266.005,31.28496608,121.2071641,-80339.2,561641,0.058,-0.213,-0.893,0.221,0.026,0.039,-9.854,-1.011,-0.11,-9.802, 
267.005,31.28496541,121.2071644,-80345.9,561644,0.288,-0.121,-0.9,0.313,0.117,-0.068,-9.6,-0.898,-0.216,-9.556, 
268.005,31.28496361,121.2071654,-80363.9,561654,0.565,-0.019,-0.913,0.565,0.003,0.079,-9.968,-1.06,-0.078,-9.911, 
269.005,31.28496209,121.2071665,-80379.1,561665,0.802,0.086,-0.927,0.806,0.087,0.032,-10.042,-0.987,-0.127,-9.993, 
270.005,31.28495942,121.2071683,-80405.8,561683,1.062,0.197,-0.907,1.081,0.128,0.018,-9.613,-0.906,-0.136,-9.57, 
271.005,31.28495494,121.2071705,-80450.6,561705,1.401,0.409,-0.886,1.46,0.086,0.032,-9.601,-0.952,-0.131,-9.553, 
272.005,31.28495066,121.2071742,-80493.4,561742,1.747,0.541,-0.859,1.829,0.062,0.114,-9.952,-1.02,-0.057,-9.901, 
273.005,31.28494604,121.2071768,-80539.6,561768,1.986,0.739,-0.827,2.119,0.005,0.126,-9.958,-1.078,-0.051,-9.901, 
274.005,31.2849449,121.2071778,-80551,561778,1.925,0.768,-0.787,2.072,0.046,0.001,-9.81,-1.008,-0.17,-9.757, 
